,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Spag17,50.728477667407994,-0.17657402724517188,0.45271070896419535,-0.3900372218920428,0.6965090231999302,0.9998350115734302
Mef2b,25.596264796246817,-0.10533929717584062,0.714929592609396,-0.1473421974202613,0.882861927197539,0.9998350115734302
Mcm3,434.0632564103162,0.11616724625383695,0.2092951945701776,0.5550401980915313,0.5788671654353763,0.9998350115734302
Col2a1,59.37661328953317,-0.4447723975451494,0.5174716221278224,-0.8595107026666764,0.39005881779570983,0.9998350115734302
Cav1,1896.8879727305691,0.1411331383713779,0.10709213921418807,1.3178664597324607,0.18754835525235491,0.9998350115734302
Crtam,35.11421553173845,1.8660069311749743,1.0588850971961639,1.7622374100041633,0.07802919388101036,0.9998350115734302
Lsmem1,43.67820955624569,-0.1356674083864931,0.47184647580682143,-0.287524471078251,0.7737107673962126,0.9998350115734302
Gng2,28581.176111640307,0.02740687240278733,0.08076580085441099,0.33933759230829835,0.7343554262943717,0.9998350115734302
Mnat1,1631.0500622880218,-0.10683399936402237,0.1152589999042485,-0.9269037511411238,0.3539765094324786,0.9998350115734302
Lrig1,5874.293483972888,0.07096168355394496,0.11134248573359344,0.63732799826055,0.5239112173530711,0.9998350115734302
Gm20661,15.425144612156336,-0.42469406862737574,0.8370909312551811,-0.5073452032153373,0.6119126267899597,0.9998350115734302
Cenpe,225.3873617281616,0.01929225484367202,0.21003050751862165,0.09185453614142952,0.9268136135904483,0.9998350115734302
Trmt5,967.689639687955,0.006472361162059543,0.11677884209566722,0.05542409092185787,0.955800603552109,0.9998350115734302
Lrrc10b,4427.617839306207,-0.1388751638341525,0.1313982128323325,-1.056902988561654,0.29055586438654857,0.9998350115734302
Bloc1s2,2688.422801498548,0.09807132468629656,0.09303464228749796,1.0541377090829684,0.29181987385615815,0.9998350115734302
Saysd1,1051.721136914012,0.11792982822053333,0.1401212686344368,0.8416268948306566,0.3999968301343727,0.9998350115734302
Mcm9,1574.1580878226343,0.016506068044649772,0.09332433942030387,0.17686777262158335,0.859612253214665,0.9998350115734302
Slc38a6,28901.26723683617,-0.1408185432342821,0.1052984811554642,-1.337327392466142,0.18111579335968642,0.9998350115734302
Rcbtb2,2665.2750944398376,0.009679318902403772,0.10733429885873894,0.09017917856008525,0.9281448300042723,0.9998350115734302
Inka1,129.7644511605535,0.3767546255455533,0.281715809085627,1.3373570576972462,0.1811061145180929,0.9998350115734302
Pkd2l1,49.9088882690128,0.26894694947566444,0.500441850647452,0.5374189811018233,0.590978234998134,0.9998350115734302
Nova2,17971.430676509553,-0.10812888099239157,0.10240505262939338,-1.0558940034307964,0.29101664408205274,0.9998350115734302
Rps6ka2,11007.383913025345,0.1274649682143389,0.08446931671985844,1.5090091072605103,0.1312964554267989,0.9998350115734302
Minar1,716.0819057108292,-0.017249664184607712,0.1508680247323869,-0.1143361173794484,0.9089713526892426,0.9998350115734302
Col4a5,906.7180242049293,0.03748503010605404,0.15332141751514095,0.24448658715506777,0.8068539887424285,0.9998350115734302
Nudt16l1,5997.147485230335,0.013270961596851552,0.07633505415068298,0.17385147288498798,0.8619821907742857,0.9998350115734302
Nanos2,27.436140580873616,0.20412175307698893,0.7180120615369008,0.28428735951881845,0.7761901723376289,0.9998350115734302
Endod1,14306.130120159827,0.1325417515215227,0.07383123494102078,1.7951988968815449,0.07262201617969417,0.9998350115734302
Zfp768,1353.1991313091542,0.004755622099490357,0.10528708116511215,0.04516814453268533,0.9639732853049677,0.9998350115734302
Med27,2133.582898360694,-0.009141031505361762,0.0956775620746552,-0.09553997099371328,0.9238859431846056,0.9998350115734302
Mypop,6461.54228039508,0.03892213753131698,0.08168066369374787,0.4765159313255705,0.633706860203155,0.9998350115734302
Ank1,7936.293312694949,0.025952043721859844,0.08699151962999868,0.2983284328431295,0.7654525054691724,0.9998350115734302
Anks3,2573.7367224757377,0.04140337579256055,0.0924966650834341,0.4476202007414403,0.6544273216998234,0.9998350115734302
Scd3,421.69386564237976,0.15377356609408643,0.23473258756425927,0.6551010564393412,0.5124026919580821,0.9998350115734302
Tbc1d17,5655.910701970178,0.022636515615113696,0.0765369185335649,0.2957594328178572,0.7674138055807569,0.9998350115734302
Tmed3,3179.244638905768,0.08454194612334742,0.09207011043577498,0.9182344381168203,0.35849614274809605,0.9998350115734302
Kdm4d,171.49425130104405,-0.3161495800193953,0.28492755086791294,-1.1095788352385632,0.2671805556792287,0.9998350115734302
Ankrd34c,2000.1811327449357,-0.18325685867938796,0.12011129173673758,-1.5257254836710452,0.1270782452100885,0.9998350115734302
Ppp1r32,78.84578671927055,-0.29715685896987876,0.4237065894353379,-0.7013269710199492,0.48309898561224596,0.9998350115734302
Lpin2,9643.442696247377,-0.023309254968412862,0.07328960618752609,-0.3180431193581731,0.7504522291665239,0.9998350115734302
Ptafr,278.1564283358805,-0.1626203904130424,0.2088896637874118,-0.778498981062759,0.43627490709466954,0.9998350115734302
Ifrd1,4671.488725988717,0.026754618307815652,0.08438195735751099,0.31706562807569405,0.7511938051248441,0.9998350115734302
Cwc15,6850.8235942637475,-0.0033503317687946887,0.0813497471580786,-0.04118429234063055,0.9671489759447175,0.9998350115734302
Vwf,3458.1447596209223,0.17127275721171228,0.166948872528791,1.0258994542306694,0.30493897994377706,0.9998350115734302
Wdr3,2074.712153358772,0.041346216080253954,0.08677606972467254,0.47647025512263114,0.6337393934729653,0.9998350115734302
Nab2,3867.6464722721794,0.044492447787778264,0.11127043139742843,0.3998586796959837,0.6892606078173884,0.9998350115734302
Ttc39a,233.26643686800216,0.028494551150897746,0.23676363359808963,0.12035020208917616,0.9042057375582226,0.9998350115734302
Amotl1,3509.173502194329,-0.06460892910761365,0.10388904088414698,-0.6219032205684044,0.5340055073125958,0.9998350115734302
Col20a1,330.7340383819966,0.000972220875968643,0.19452471162282312,0.00499792991778724,0.996012245484518,0.9998350115734302
Sdhaf2,5077.2492451253565,0.034255257068583074,0.08591998811267568,0.3986878702038535,0.6901232066125607,0.9998350115734302
Sf3b1,24050.757398029556,-0.09639156028618719,0.07293835310586588,-1.3215483511984472,0.18631859177790377,0.9998350115734302
Zfp747,654.8515218438876,-0.0802160631287135,0.13917195808061217,-0.5763809335947561,0.5643577289007248,0.9998350115734302
Irf2bp1,7105.871308450176,-0.02083448158539843,0.0674108518519271,-0.3090671755812091,0.7572704276857803,0.9998350115734302
Asf1a,1208.7949022997298,-0.0523870231205793,0.12462360363207217,-0.420361966704495,0.6742210479492903,0.9998350115734302
Cdhr4,108.11535466996156,-0.3342546038743584,0.35252516747605667,-0.9481723142421055,0.34304173903885926,0.9998350115734302
Cpsf7,7992.894841587935,-0.02273508008101953,0.07350052212537315,-0.3093186201077494,0.7570791682295687,0.9998350115734302
9130019O22Rik,459.55312521945825,0.11259957350892426,0.18832595352449674,0.5978972701406114,0.5499084814892616,0.9998350115734302
Bdh2,185.81718349102448,-0.21844759738214292,0.2486529580785329,-0.8785240242874965,0.3796594060441816,0.9998350115734302
Smim22,12.401194183943907,-0.46200685059204083,0.8860309417361448,-0.5214342172822491,0.6020643201324911,0.9998350115734302
Nemp1,530.4074085490365,0.014946784048836814,0.14079198882999736,0.1061621770744688,0.9154536796329479,0.9998350115734302
E430018J23Rik,806.4677317141758,-0.12044959653664543,0.13100515509639724,-0.9194263878243208,0.3578725923272559,0.9998350115734302
Ptma,31906.941191014266,0.09023527936165233,0.088038370145728,1.0249539969025758,0.30538489452868633,0.9998350115734302
Tmem30b,42.234808695076396,-0.19029826454982174,0.5266559151878358,-0.36133319509370826,0.7178503815050132,0.9998350115734302
Slco3a1,4731.811093450065,0.13932160038369049,0.09939631505267478,1.4016777212501028,0.16101150636273698,0.9998350115734302
Diablo,2369.9992617855146,0.04573985647838099,0.09418086342204683,0.4856597701107265,0.6272084113819785,0.9998350115734302
Unc79,7214.608734374932,-0.070083636339634,0.09356426439496406,-0.7490427760302697,0.453831423595805,0.9998350115734302
Rogdi,12221.933814643407,0.008421261919859825,0.06174542570051022,0.13638681447766318,0.8915154967992491,0.9998350115734302
Paqr8,21106.266266931056,0.0925903054058313,0.07022600518887052,1.3184618028152495,0.18734910368799962,0.9998350115734302
Tcp10a,6.809089684072917,-1.0224984098312138,1.4847766593139187,-0.6886546898600137,0.4910405960710229,0.9998350115734302
Slc9b2,299.7242392850938,-0.23420174657731954,0.20368243573303577,-1.1498377154340649,0.25021071806748885,0.9998350115734302
Atp9b,7029.864829011044,0.043907056961995865,0.07468234897912182,0.5879174605805517,0.5565876959996532,0.9998350115734302
Efhc1,157.8514238467277,-0.14664406739171398,0.30897772526042955,-0.4746104829016764,0.6350646330194853,0.9998350115734302
Gm20662,11.476275898510165,0.3631795745808102,1.2390929286642205,0.293101159872108,0.7694448302363461,0.9998350115734302
Tmem216,575.3531509224161,0.04805551108016975,0.1568807585961505,0.3063187067056222,0.7593619974627214,0.9998350115734302
Pde6d,4925.294668333599,0.030300030481680115,0.0875819844004305,0.34596190859465364,0.729371341611069,0.9998350115734302
Ubash3b,5000.1244294133185,0.09433715605546666,0.11754930063348978,0.8025326866861002,0.4222448884337665,0.9998350115734302
Ccna1,85.86910312192329,0.12251238427826384,0.3191283560589067,0.3838968927463461,0.701054869465781,0.9998350115734302
Fam184a,2690.8945324274605,-0.15106450667105847,0.11326043784160467,-1.3337799989995005,0.1822759677383332,0.9998350115734302
Zfp764,498.53838329318734,0.09934645245697202,0.15934059531667066,0.6234848831807904,0.5329659330956811,0.9998350115734302
Stk33,109.76870439667414,-0.13082651168544512,0.33509472411419966,-0.3904165069482254,0.6962285836512743,0.9998350115734302
Coq10b,2971.919234852488,0.06389234697641658,0.0876299611276034,0.7291153180289442,0.4659311253060493,0.9998350115734302
Rnf11,36971.28378073295,-0.09885923613364571,0.06643385538551269,-1.4880851872884688,0.1367284293747507,0.9998350115734302
Tmem138,1116.0567208710238,-0.02026640578587305,0.10960109461460074,-0.18491061478115214,0.8532991451741994,0.9998350115734302
Glyr1,25876.5677824492,-0.020201062822945648,0.06058224231564644,-0.33344858246899794,0.7387956958529336,0.9998350115734302
Spc25,101.29546171745335,0.2322432812804525,0.32610340822197165,0.7121767986011647,0.47635530225513245,0.9998350115734302
B3gnt4,52.077687899910366,0.9961645599824218,0.6849318712297866,1.4543994838403722,0.14583558297903443,0.9998350115734302
Gm49027,395.8883621298858,-0.2268395314599159,0.2010452408205841,-1.1283009263688617,0.25919285239212464,0.9998350115734302
Tram2,206.13246770086764,-0.15836010629828623,0.2654587084495642,-0.5965526888275877,0.5508060663901486,0.9998350115734302
Cdkn2c,446.2499689567007,0.08513142351266442,0.15980205988920657,0.5327304514828373,0.5942201834947265,0.9998350115734302
Slc9b1,17.990446933186117,-0.2819344173151098,0.7454088573750852,-0.37822788732069246,0.7052613104683091,0.9998350115734302
Pax2,41.67757207168393,-0.012872727072518115,0.5198168712869464,-0.024763965510869658,0.9802432335945559,0.9998350115734302
Chic2,2164.5276031789413,-0.04825256190809532,0.10692981834544195,-0.451254501828602,0.6518061326223448,0.9998350115734302
Myo1a,36.48299715650743,0.5960133237684702,0.6855992807367254,0.8693318976764551,0.38466562078915745,0.9998350115734302
Faf1,4072.3153717973696,0.03713878556368809,0.07608223730952192,0.48814002948675195,0.6254506591754609,0.9998350115734302
Gtpbp4,4122.100940860649,0.001818921572619996,0.07277779600824202,0.024992809241076833,0.9800606992129087,0.9998350115734302
Atp11c,1373.9166919985153,-0.09348765691281187,0.10868679362648925,-0.8601565451833051,0.38970275489445494,0.9998350115734302
Rab3gap1,21519.96074638025,-0.08558092622107678,0.0868048521256392,-0.9859002593220143,0.3241820596295929,0.9998350115734302
Vps8,7159.01250648218,-0.044732019521893346,0.08814394790725699,-0.5074882687233312,0.6118122656181016,0.9998350115734302
